v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12
0.328342998,0.269896124,0.90927708,-1.286187293,-0.568671791,0.043575361,0.694479498,-0.069429174,-0.476808832,-0.568467419,-0.828010343,0.014060382
0.339891644,-0.767426535,-1.176155775,-0.306136871,-0.958943691,0.07882475,-0.523323745,-0.221542809,0.748762822,0.698879566,0.39012044,-0.512824889
1.697547821,0.523020001,0.749626423,0.990444732,-0.998179657,-0.7288097,-0.072767164,0.794096351,-0.185241132,-0.419044155,-0.756204194,-0.947992197
-0.894289287,-0.237124849,0.110945127,0.008515981,-1.110700457,-0.839870915,-2.80398244,-0.875233726,-0.464357922,-0.791387278,-1.444551269,-0.248496622
-0.463775788,0.049847954,-0.99507864,0.664161881,0.050760786,0.293599206,0.810447311,0.457631427,-1.487636505,-1.017441257,-1.89633908,-0.471073846
0.418180935,0.093822457,0.407361722,-0.334237743,0.261910256,1.289480604,1.50539157,-0.229933551,0.137975641,1.00728334,0.966297945,-0.862836803
-0.784790755,1.754761324,-1.205911507,-0.014855666,0.776294706,-0.35508586,-0.128336055,-0.368062713,0.716159248,-0.071022732,-0.116020933,-0.429388951
-1.360574764,-1.533891177,-0.500484878,-2.187127994,-0.97669692,-0.287068009,-0.637197518,-0.13990796,-0.98219946,-0.503766858,-1.268448497,-0.955486198
-1.093088375,0.969431025,0.36519736,1.125657157,0.583670876,1.672591792,0.712669266,2.007830914,1.968565225,0.462502651,1.548525267,0.366119525
-0.188020815,0.15755044,-1.102520186,-2.290699396,-0.741640434,0.303248496,-0.459362158,-1.019039527,0.646013743,1.056204621,-0.2574952,1.587435049
-0.293301213,-0.915323475,-0.425655244,-0.368142924,-0.699314883,-0.447282778,0.009061403,-0.308066934,0.741406702,2.739830544,1.506229145,0.429966676
0.374727624,-0.877697795,-0.461997721,1.281045768,-0.11485994,-0.376007214,-0.420767629,-1.2944886,-1.087501955,0.592942992,-0.283881272,0.422688264
-1.47416754,-1.139812723,-1.263679771,-0.984263401,-1.212923551,-1.055119688,-0.938259955,-1.9021721,-1.028025145,-0.927888438,-0.370144432,-1.872648895
1.263453577,2.145697365,0.803103657,1.626212244,-0.027126864,0.47628505,0.563211352,0.867503609,1.411822492,1.292330143,0.390683594,-0.539310569
0.612178211,0.68409823,0.280555706,0.666278361,0.560269287,-0.105999678,-0.163817007,-1.12681257,0.851598791,0.728498346,1.357085423,0.705265135
0.830471992,0.569265966,-0.782744544,0.423404401,-0.631922447,-0.148822308,0.720135715,-0.378661472,-1.025745551,-1.711551163,-1.319890175,-0.985476003
0.594367681,0.301622865,-0.376795091,-0.210594285,-0.15995956,-0.916702683,-1.132580706,-1.477870533,-1.409600389,-0.857730497,-1.059094433,-1.14489549
-0.360320857,-0.994626523,-0.443051261,0.990727823,0.10720275,-0.55132424,0.45315172,-0.731218079,-0.204584922,0.706764855,-0.028283461,-0.090807614
0.999440479,-0.142568096,0.056578948,1.296137407,-0.157549656,-0.410124412,-0.426957629,-1.506679582,-2.152200184,-1.072365491,0.596862716,-1.555232904
-2.363745266,-0.120904754,0.026131132,-0.594831923,-1.113653022,-0.733186191,0.002572819,0.355650475,-0.919055985,-0.49487312,-0.430974067,-1.237349411
0.276593052,-1.631535308,-0.437403553,0.617855487,-0.850789546,-0.725727691,-0.842199773,0.29589349,1.158655279,0.371051526,0.02029279,0.103116061
1.874250028,2.579047415,1.356048454,-0.003863382,0.692759473,1.085358805,0.288905991,1.045757961,-1.295119498,-1.349870719,-1.727262764,-2.119184665
-0.363213969,1.246750295,0.692554488,1.819311225,-0.261951262,0.56803585,0.378599751,-0.585383144,0.026901943,0.402392223,0.478269672,0.186681327
0.24493211,-0.125245914,0.77150156,0.141888237,0.165218297,-0.990444715,0.952243495,-0.430400913,0.194956387,0.384057885,-0.392093576,-0.562520997
-0.255375587,-2.275660082,0.568736561,0.842659942,-0.086059022,-1.617914959,-0.2897652,-0.829344583,-0.95767237,-2.010568385,-1.829442318,-0.673385856
-1.061656348,-1.127611513,-1.802747377,-0.544692823,-0.97684977,-1.595427247,-0.356819254,-1.170253106,-0.036615672,-0.887983527,0.204939755,0.822417254
2.008314733,1.500188353,0.354609729,0.810786777,0.798109867,0.619064296,1.740605804,1.441721613,1.083830264,0.697573332,0.585707886,1.427489445
-0.331281447,0.438209241,0.511275953,-1.427832308,0.588717162,0.62878567,0.633476835,1.345159542,0.915645467,1.102724471,1.049134202,-1.156274249
0.039792395,-1.393722715,-0.681253079,-1.196873935,0.256171686,-0.150572294,0.20245309,0.062357553,-1.102135911,0.193477659,0.045346624,-0.627462721
-0.601806019,0.276067893,-2.105203217,-0.115722351,-0.33493033,0.016068635,-0.437265177,-0.125173886,-0.717594877,-0.763183791,-0.853913604,-0.771811544
0.719859461,1.178386541,1.814845368,2.433712678,1.530119434,-0.017399514,0.211871101,1.036275261,0.811155378,-0.267870457,0.276463384,1.225871118
-0.95163728,0.650141369,0.239032766,0.078459702,0.830748917,-0.000529472,-0.340472292,0.509163075,0.403295731,-0.258358382,-0.959289298,0.293892584
-1.224022472,-1.482046194,0.197937987,-0.270292786,2.318192638,-0.331399247,0.754480233,1.033217695,-0.216233303,0.35481754,-0.351375053,-1.825952735
-0.802403223,-0.902278164,0.458390051,-0.692340897,1.003679848,0.513010726,1.102759654,-0.172406052,0.813098303,1.776966154,0.073796251,-0.161258656
0.321254973,0.699937695,1.967741708,-1.199231505,0.389003316,-0.11321533,-0.329620267,0.154731335,0.625225049,-0.707961616,0.086900887,0.604304171
1.446998983,1.010293974,1.368865043,0.811784271,0.342347756,1.742736317,0.451002831,0.246731105,0.85903157,2.601195798,0.515900928,1.448359418
1.089163171,0.430493961,-0.398086831,-1.517200432,-1.099285521,0.164111556,0.411504421,-0.052046543,1.322548894,0.594681342,0.779823612,0.825307699
-0.647263713,-1.300378203,-0.064913352,-0.678388227,-1.523159726,-0.208692263,-0.103663401,-1.30859583,1.361952523,0.704214284,0.264509821,0.633061013
-0.088015534,-1.55335978,-1.336323664,-0.945782063,-1.971085851,-2.326858025,-0.130740486,-1.439366307,-1.280314076,-0.46861286,-0.759009723,0.114138236
0.911051965,-0.132385759,0.428635681,0.920762988,1.55176305,1.910281974,0.740713845,1.350582048,0.609328544,0.48951035,0.787379921,-0.106012207
-0.506012189,0.159258504,-0.158755693,1.429874278,1.424105766,-0.113979479,-0.52995287,1.467531137,0.137517416,0.21448529,1.20971706,-1.253774183
-1.589351379,-0.894947836,-1.345082634,-2.069144955,-2.081821671,-1.738385499,-0.854637608,0.343426097,-0.828290825,-3.07315509,-0.74533926,-0.647698899
-0.20433741,-0.226247442,-0.414244656,-0.224544991,-0.247185476,-0.869697411,1.657986945,-0.680518601,-0.420591948,-1.126073305,1.17364198,-0.030251937
1.667630315,0.075955863,0.535160869,-0.333760293,-0.609115553,0.112159862,-0.213647641,-0.57199625,-0.306803017,0.045370377,-1.171546271,-0.109881754
-1.09932146,-0.831421259,-1.489462889,-0.547175413,0.2259364,1.944144552,-0.43425406,-0.10931823,-0.534687981,-0.835623313,-0.601793222,-0.228211037
-0.178620556,-2.050129181,-0.545473289,-1.409081487,0.693971889,-0.70564157,-1.382378615,-0.717460845,-1.693777179,-0.87276558,-0.691303987,-0.384326016
-0.844656818,0.165522078,-0.468020379,0.082840456,-0.717046778,-0.894268471,-1.106699994,0.789630164,-2.038089083,-0.482957375,-0.665632955,-0.356989671
0.266145844,0.935457784,0.574041918,-0.089067498,-1.435600134,0.127475888,-0.347821664,-1.10013231,-0.992867053,0.44858208,-0.161277886,0.390541631
-0.924841562,0.095567366,0.593036039,-1.248952764,0.788164314,0.639837097,0.404045075,0.125119263,-0.48728147,0.153410689,0.344656009,0.07684477
-0.133929945,0.962850543,0.651225881,1.770598162,1.276104884,0.001299975,0.800123494,-0.045523207,0.674142169,-0.646516203,0.147114662,0.256341738
0.849107037,-0.930946107,1.003898793,0.21477859,-0.089444221,-0.375984363,-0.292430127,0.185003185,-1.777305402,-0.450170711,-1.459981608,-0.42479235
-0.974545106,-1.30367636,-1.254030171,-1.585021175,-0.429080496,-0.237258992,-1.038452163,0.035451624,-0.178435117,-0.137757497,0.736937581,0.349181094
-0.802854971,-1.044634707,-1.18296485,0.145530233,-0.50263926,-0.524542399,-1.877828336,-0.451813571,-1.459817639,-1.417298719,-1.565017459,-2.654676938
-0.545950448,1.679377425,0.065660799,-0.006794994,-0.183347222,-0.177171625,-0.533466051,-0.058778623,-0.010863437,0.19361553,-0.049526998,-0.886770711
-0.102752343,-0.16082238,-1.222967279,-1.159502719,-0.031519428,1.140953395,0.449307409,-0.391485033,-0.134618792,-1.007591446,-0.273618271,-0.575092151
1.377638905,1.073141755,0.103047693,1.03179913,1.521880719,0.805953772,1.869148631,1.964597285,0.390304748,1.110653148,0.948851219,0.654579146
0.999077226,-0.356971036,1.369083826,0.161670881,-0.33685748,-1.138362817,-1.561658495,0.048339299,0.435135773,-0.60398602,0.545536525,0.570570871
-0.836601633,-1.703720732,-1.09953161,0.51944525,0.182310214,0.593426261,1.013507929,-0.135284319,0.12644984,2.107508362,2.254137278,1.493886968
0.321837314,0.381342687,0.103517465,0.109279622,0.699982529,-0.591709502,0.55320692,1.276484677,-0.101264951,-0.068472334,1.383107926,-0.151777052
1.764998806,2.032346322,0.90765414,1.132592743,0.944765046,0.445276506,-0.386559987,-0.032928314,0.777230205,-0.600498806,-0.243515727,-0.418247634
1.456865012,0.938934512,0.49278137,-0.01299944,-0.630770677,-0.348968445,-0.061674193,-0.040726677,-0.389031119,0.902502174,-1.369650281,0.370716066
-1.930129979,-0.396814913,-1.323309213,-0.882567713,0.691653941,1.091470056,-0.626951112,0.7053071,0.35900423,1.2319491,0.372647017,-0.619859951
0.880730803,0.850521483,0.363728596,0.954953075,0.682076478,0.432547111,-0.063316838,-0.524421836,-0.853265221,-0.194655679,-0.227236148,0.557225647
0.226105004,-0.157610315,-0.136008736,0.089788646,-0.063450499,-0.958170617,-0.303744013,-1.26738177,-0.394173406,-0.542841617,-0.046401315,-0.106936809
2.235195773,0.700072925,1.450813322,1.587230433,-0.628977129,-0.549255699,-1.050571549,-0.879885846,-0.681143085,-0.899346863,-0.735474055,-0.502502302
-0.844031099,0.038600463,-1.505759676,-2.522212645,-0.937995186,-1.260530073,-0.20535239,-0.612317357,-0.907213058,-0.241121973,0.360458489,-0.887406943
-0.72856782,-1.063047051,-0.215537077,-0.591714846,-0.525584214,-1.167083507,0.071697488,-0.765991919,-0.020333414,0.052354967,0.972925795,0.225002462
-0.238926732,0.020289994,-0.34268067,-0.02097953,-0.205033711,-0.261980115,-0.359095117,-0.75559761,-0.236170567,-0.025910663,1.175496317,1.214249298
-0.328515863,-1.160694069,-0.018892113,0.190018964,-0.696668021,0.026031186,0.141949083,-1.417965856,-0.687835292,-0.639937547,-1.631956162,-0.791856908
-0.642318919,-0.06912368,1.35554047,1.05204452,2.182440048,0.955717162,1.566329076,2.124314805,0.998689606,0.751236046,-0.246738164,-0.286864313
0.688184759,0.058057322,0.990941977,-0.790298424,1.492703868,0.159998455,0.175423196,0.698424115,0.302201813,1.447638473,0.766383113,0.849513223
-0.992097073,-0.56794813,-0.399984227,0.705287056,-0.044890736,0.19435614,1.490257784,0.496612509,0.854835229,1.189041235,-0.393380387,0.427523936
-0.026770458,-0.520541587,-0.225802233,-0.6988272,-0.063759523,1.060689889,0.510033467,0.420021016,0.761505587,-0.533856346,0.069257588,-0.903754519
-0.687708285,-1.352450191,-0.768300791,-1.304255309,-0.165578027,0.044808897,-0.427580493,-0.364582883,-0.567158544,-1.307592702,-1.210323286,-0.032193113
0.689704324,0.183649944,1.017567074,0.522886152,0.480528498,-1.198825008,0.214225751,1.165307157,0.411753561,-0.12440918,0.6931407,0.881522052
1.440823007,2.951798714,0.986167767,1.918936454,-0.131227112,-0.315581835,-0.244907896,0.278180746,-0.791635021,-0.48822852,-0.109199724,-0.535069467
0.879540564,-1.101507351,0.299114426,-0.401569461,-0.612920609,-0.382406947,0.333359608,-1.082354977,0.735701172,-1.090296214,-1.5610495,-1.709483488
0.652847043,0.766944025,0.971208479,1.368314724,-1.468353087,-0.4456058,-1.119845392,-1.67227304,0.609306217,0.924150646,0.82730444,-0.50022181
-0.302092262,0.46029753,0.285406746,-0.021815984,-0.618562827,0.417589685,1.045523959,0.809775719,0.536520038,0.418477188,0.805794422,0.125118132
-0.04814707,0.405076345,0.841858194,0.311751452,-1.043007292,0.689077598,-0.354445254,-0.648910478,0.514255017,0.520430595,0.185910021,-0.099757079
-0.212860069,0.668414666,-1.729946867,1.652288608,-0.266183245,-0.847797984,0.187667901,-0.715822637,-0.477086174,0.105304907,-0.002379739,-0.030404179
0.511846004,0.405903446,-0.710094067,-1.210270201,-0.575386539,-0.341473101,1.009217398,0.896690666,1.072533586,-1.167606127,-1.14405007,-0.855742695
0.612644581,-0.479667557,-0.174053119,-0.062967472,-1.056019441,-2.244421505,-1.246458922,-2.31664465,-0.074364257,0.365489577,1.821208538,-0.484432042
0.053597443,-0.367603499,-0.646761639,-1.249056957,1.966210894,2.687295127,2.209884313,1.750156562,-0.068252149,0.251303322,0.197453769,0.132972678
0.498287079,-0.080509735,-2.207182492,-0.478095386,1.497530959,0.414152474,2.881113859,1.931645618,-0.047050111,0.25410403,-1.104063418,0.521778565
0.888873457,-0.597561613,-0.883755139,0.958594876,0.712762415,1.37513589,1.158643061,-0.072058771,-0.306921852,0.148757653,0.003816783,-0.427971636
-0.426727181,-0.344611072,1.531643426,-0.139274,-0.752428586,-0.191676795,-1.174670702,-0.275807876,-0.479191073,0.539872769,-0.639302686,-1.04886436
0.624151372,1.796828929,-0.116583744,0.888345325,1.320750512,1.064769586,0.892149794,1.13560845,0.662368518,0.303157137,0.742718299,2.523743411
0.777569816,0.575515051,0.601539565,1.351083173,-0.071110813,-1.996459154,0.715441283,-0.578286657,0.076133366,0.829564391,0.084265589,1.884643551
-0.678303397,-1.845057235,-1.553764165,-0.487117449,-2.522149791,-0.716134056,-1.236735298,-0.427083249,-0.936722389,-1.434197983,-0.874319946,-0.465812781
-1.486949383,0.072112847,0.020335574,-1.408428861,-0.380606929,-0.53414311,-0.814026899,-0.672959935,1.001978739,0.785998649,0.718922009,2.157745414
0.367466794,-0.186592958,-1.594662143,-0.209612971,0.819986839,0.883555942,0.703966218,1.163700282,0.544443031,0.360734641,1.180698818,0.713571247
1.089934613,0.486746751,-1.020195818,-0.246951373,-0.158903453,1.053187979,0.376471201,-1.028893746,0.694387867,-0.054704175,-0.487904601,-0.338884791
0.829207188,0.586726333,0.60089667,0.457806377,-0.182885186,0.832043142,1.203709479,0.203773014,1.030270225,0.876010192,1.465585028,2.273480936
0.026735374,-0.21200784,1.569342804,1.099230496,-0.582022566,-0.368170805,-1.430791926,-1.007755865,0.041666607,-0.076094773,-0.001543832,0.233827359
-0.402321906,-2.741257954,-1.511082935,-1.428251891,-1.902011367,-2.231821622,-0.190973543,-1.292066696,0.004588546,-1.772177411,-0.344134677,-0.984712199
-0.955952891,-1.147017318,0.812886865,-0.255582253,-1.519148817,-0.810141746,-0.791240487,-1.322176899,0.507417969,-1.205635591,0.508281617,-1.304929141
1.437505421,-0.646021955,-0.021421457,1.821545682,-0.385382055,0.737766999,1.294554548,0.913994651,-0.23669201,-0.880610459,-0.805677597,0.137483708
-1.402785825,-1.875782386,-1.692959026,-2.041199648,-1.492786423,-2.905500979,-0.550807946,-0.5972622,-0.595075507,-0.621322848,0.30556009,-0.35352892
-0.014664407,1.379654001,-0.767137154,1.186571112,-1.195998162,0.164372778,-0.945316015,-0.802953903,0.305334195,0.068324804,0.296093737,-0.043566339
-0.490980346,0.603625239,-1.401263826,-0.990201145,0.566260918,0.548836837,1.222072394,0.332469572,-2.001548195,0.119839887,-1.386986895,-0.482485009
-1.096673162,-0.635399708,0.395215264,0.010027534,0.696886571,0.251531768,0.057761732,1.867106319,-0.103851037,0.695176098,-0.31988678,-1.342125804
-1.441267722,-1.285058671,-1.356737216,-0.734678786,-0.4833478,-1.631667198,-0.9099579,-1.450059341,-1.329275749,-0.254127675,-0.813304171,-0.850636992
-1.008458328,-0.394693681,-0.440328007,-0.807762359,0.431210394,0.289907235,0.588356972,-0.347677397,0.415903711,-1.114195584,-2.005640746,0.164926684
-0.712784622,-0.149598735,-0.331452597,-0.117781345,0.351708306,-0.692382633,0.583839222,0.149466994,2.465070759,1.815755443,1.259256691,0.647206945
1.469655322,1.391826332,0.702689791,-0.961230015,-1.443393661,-0.266083203,-0.911205827,-0.624953335,-0.200751595,0.639229632,-0.275981005,0.015547204
-1.526439987,-1.781143443,-3.491517622,-2.371226293,-0.986970255,-0.038218957,-1.661721097,0.061592573,0.031151305,-1.218180315,0.720430377,-0.796961681
0.045234155,-0.408559282,-0.599693887,-1.185834498,-1.007909332,-0.845324787,-0.999783411,0.793771861,-1.42592711,-0.072772704,-0.881570202,-0.585920907
0.377656667,0.692571866,0.184156523,0.054527561,1.487790534,0.363868804,0.605522524,-0.494418107,0.241338454,0.581810533,1.173924438,1.06919737
1.091978408,0.456071078,0.180158899,0.101852444,-0.591179334,-0.91433598,-1.046928413,-0.408674622,-0.46695368,1.120226507,0.503036817,1.47808462
0.255420532,-1.812203064,-0.526679177,-0.237360931,1.478639102,0.647045902,1.437270368,-0.04166059,-1.398298826,-1.083760222,-0.424848516,-0.941258345
1.481491319,-0.667871126,-0.145231762,-0.361407411,0.644742939,1.409603318,0.494136332,0.216667399,0.017463927,0.086332504,-0.760637131,0.660008126
